-1.500000000000000000e+00,0.000000000000000000e+00
-1.500000000000000000e+00,4.993757793029572234e+00
1.611990449892933164e+00,2.251300955010706772e+01
5.058988531120921728e+00,2.481622003293242074e+01
9.125000000000000000e+00,2.562500000000000000e+01
1.319101146887907916e+01,2.481622003293242074e+01
1.663800955010706772e+01,2.251300955010706772e+01
1.894122003293242074e+01,1.906601146887907916e+01
1.975000000000000000e+01,1.500000000000000000e+01
1.894122003293242074e+01,1.093398853112092084e+01
1.663800955010706772e+01,7.486990449892933164e+00
1.319101146887907916e+01,5.183779967067579264e+00
9.125000000000000000e+00,4.375000000000000000e+00
5.058988531120926169e+00,5.183779967067575711e+00
1.611990449892933164e+00,7.486990449892932276e+00
-1.500000000000000000e+00,1.500000000000000000e+01
-2.080418564601438369e+00,1.791796117178380854e+01
-3.733310793452575105e+00,2.039168920654742578e+01
-6.207038828216189685e+00,2.204458143539856252e+01
-9.125000000000000000e+00,2.262500000000000000e+01
-1.204296117178380854e+01,2.204458143539856252e+01
-1.451668920654742401e+01,2.039168920654742578e+01
-1.616958143539856252e+01,1.791796117178380854e+01
-1.675000000000000000e+01,1.500000000000000178e+01
-1.616958143539856252e+01,1.208203882821619146e+01
-1.451668920654742578e+01,9.608310793452575993e+00
-1.204296117178381387e+01,7.955418564601440146e+00
-9.125000000000001776e+00,7.375000000000000000e+00
-6.207038828216188797e+00,7.955418564601439257e+00
-3.733310793452576881e+00,9.608310793452574217e+00
-2.080418564601440146e+00,1.208203882821618613e+01
-1.500000000000000000e+00,2.667498960929390250e+01
-1.500000000000000000e+00,3.333749480464695125e+01
-1.500000000000000000e+00,4.000000000000000000e+01
