2.220446049250313e-16,3.4000000000000057,1.75,1.75
2.220446049250313e-16,5.400000000000006,1.75,1.75
8.881784197001252e-16,13.839077150000008,1.7263281200000051,1.7263281200000051
8.881784197001252e-16,14.400000000000006,1.75,1.75
2.0420703100000006,19.792519530000007,2.5141306846845826,2.5141306846845826
4.439130860000001,21.912958980000006,2.6099287117188332,2.6099287117188332
7.84213379,23.232143555000015,2.4683500237528526,2.468350023752852
11.322807615000004,23.100170895000012,2.4688510869068274,2.4688510869068274
14.489052734999994,21.649096680000007,2.4682283495829007,2.4682283495829025
16.860654295000003,19.09844726500001,2.468388761697248,2.4683887616972497
18.078359374999998,15.835290525000012,2.4681287031912036,2.4681287031912045
17.957270504999997,12.35445801,2.4681383167539908,2.4681383167539908
16.51575683499999,9.183872069999998,2.467855566187912,2.467855566187911
13.972548829999994,6.804157715000009,2.4679489487244863,2.4679489487244872
10.71323241999999,5.575981445000003,2.467731991861624,2.4677319918616236
7.232011714999999,5.685886230000008,2.467670423465649,2.4676704234656492
4.178115235000001,7.025957030000008,2.367927958962841,2.3679279589628415
0.7942578099999984,13.329187010000005,4.993175814352342,4.993175814352342
-0.7643774399999959,15.437480465000007,4.969180198811223,4.969180198811223
-4.135200194999995,21.75066406500001,2.3652631806530557,2.3652631806530553
-7.174111330000001,23.099477535000013,2.468909955534511,2.468909955534511
-10.65463623,23.232602535000012,2.468388687366555,2.468388687366555
-13.921835934999995,22.026840820000004,2.468955907809451,2.468955907809451
-16.480820315000003,19.66396484500001,2.4688300056661427,2.4688300056661427
-17.943242185,16.50313720500001,2.469073484322398,2.4690734843223963
-18.08743652,13.023232420000008,2.469068109920345,2.469068109920345
-16.891445310000005,9.752255860000005,2.4693396304735185,2.4693396304735185
-14.536672364999998,7.185935059999999,2.469280820375288,2.469280820375288
-11.380573730000002,5.713461915000011,2.469459058933569,2.469459058933569
-7.901223144999996,5.55811279000001,2.4695295928310337,2.4695295928310346
-4.503107909999997,6.852612305000008,2.6049632753093266,2.6049632753093266
-2.0627441399999986,8.980349120000007,2.5136374375099027,2.5136374375099027
8.881784197001252e-16,15.139077150000006,1.7263281200000051,1.7263281200000051
1.3322676295501878e-15,23.400000000000006,1.75,1.75
1.5543122344752192e-15,25.396787110000005,1.75,1.75
1.7763568394002505e-15,27.400712889999994,1.75,1.75
1.7763568394002505e-15,29.40714844,1.75,1.75
1.9984014443252818e-15,31.412636719999995,1.75,1.75
1.9984014443252818e-15,33.400000000000006,1.75,1.75
1.9984014443252818e-15,33.400000000000006,0.5799999999999983,0.5799999999999983
